model,step,train_loss,val_loss
small,187.2306127,2.77039384,
small,187.2306127,2.740047554,
small,187.2306127,2.735712371,
small,187.6156194,2.77038943,
small,187.6156194,2.766054247,
small,187.6156194,2.761719063,
small,187.6156194,2.744378328,
small,187.6156194,2.740043144,
small,187.6156194,2.735707961,
small,188.000626,2.766049836,
small,188.000626,2.761714653,
small,188.000626,2.757379469,
small,188.000626,2.744373918,
small,188.000626,2.740038734,
small,188.3856327,2.766045426,
small,188.3856327,2.761710243,
small,188.3856327,2.757375059,
small,188.7706393,2.766041016,
small,188.7706393,2.761705832,
small,189.155646,2.748695871,
small,189.155646,2.744360687,
small,189.5406526,2.748691461,
small,189.5406526,2.744356277,
small,189.9256593,2.748687051,
small,189.9256593,2.744351867,
small,190.3106659,2.744347457,
small,190.3106659,2.740012273,
small,190.6956726,2.744343047,
small,190.6956726,2.740007863,
small,190.6956726,2.735672679,
small,191.0806792,2.740003453,
small,191.0806792,2.735668269,
small,193.0057125,2.735646218,
small,193.3907191,2.735641808,
small,193.3907191,2.731306624,
small,193.7757258,2.735637398,
small,193.7757258,2.731302214,
small,194.1607325,2.735632988,
small,194.1607325,2.731297804,
small,195.7007591,2.744285715,
small,196.0857657,2.748616488,
small,196.0857657,2.744281305,
small,196.4707724,2.748612078,
small,196.4707724,2.744276894,
small,196.855779,2.744272484,
small,196.855779,2.7399373,
small,197.2407857,2.744268074,
small,198.010799,2.726918519,
small,198.010799,2.722583335,
small,198.3958056,2.731249292,
small,198.3958056,2.726914109,
small,198.3958056,2.722578925,
small,198.3958056,2.718243741,
small,198.7808123,2.726909699,
small,198.7808123,2.722574515,
small,198.7808123,2.718239331,
small,199.9358322,2.713890917,
small,199.9358322,2.709555733,
small,199.9358322,2.70522055,
small,200.3208389,2.71822169,
small,200.3208389,2.713886507,
small,200.3208389,2.709551323,
small,200.7058455,2.744228383,
small,200.7058455,2.71821728,
small,200.7058455,2.713882097,
small,201.0908522,2.744223972,
small,201.0908522,2.713877686,
small,201.4758588,2.748554746,
small,201.4758588,2.744219562,
small,201.8608655,2.748550336,
small,201.8608655,2.744215152,
small,202.2458721,2.748545926,
small,202.6308788,2.757211883,
small,202.6308788,2.731200781,
small,202.6308788,2.726865597,
small,202.6308788,2.722530413,
small,202.6308788,2.71819523,
small,203.0158854,2.757207473,
small,203.0158854,2.735531554,
small,203.0158854,2.731196371,
small,203.0158854,2.726861187,
small,203.4008921,2.757203063,
small,203.7858987,2.757198653,
small,203.7858987,2.752863469,
small,204.1709054,2.757194242,
small,204.1709054,2.752859059,
small,204.1709054,2.748523875,
small,204.1709054,2.744188691,
small,204.1709054,2.739853508,
small,204.555912,2.757189832,
small,204.555912,2.752854649,
small,204.555912,2.748519465,
small,204.555912,2.744184281,
small,204.555912,2.739849097,
small,204.9409187,2.757185422,
small,204.9409187,2.752850238,
small,204.9409187,2.748515055,
small,204.9409187,2.744179871,
small,205.3259253,2.757181012,
small,205.3259253,2.744175461,
small,205.710932,2.757176602,
small,205.710932,2.752841418,
small,205.710932,2.744171051,
small,205.710932,2.739835867,
small,206.0959386,2.757172192,
small,206.0959386,2.752837008,
small,206.0959386,2.748501824,
small,206.0959386,2.74416664,
small,206.4809453,2.757167781,
small,206.4809453,2.752832598,
small,206.4809453,2.748497414,
small,206.865952,2.757163371,
small,206.865952,2.752828188,
small,206.865952,2.748493004,
small,207.2509586,2.757158961,
small,207.2509586,2.752823777,
small,207.2509586,2.748488594,
small,207.2509586,2.74415341,
small,207.6359653,2.757154551,
small,207.6359653,2.752819367,
small,207.6359653,2.748484184,
small,208.0209719,2.757150141,
small,208.0209719,2.752814957,
small,208.0209719,2.748479773,
small,208.4059786,2.757145731,
small,208.4059786,2.752810547,
small,208.4059786,2.748475363,
small,208.7909852,2.757141321,
small,208.7909852,2.752806137,
small,208.7909852,2.748470953,
small,208.7909852,2.744135769,
small,209.1759919,2.75713691,
small,209.1759919,2.752801727,
small,209.1759919,2.748466543,
small,209.1759919,2.744131359,
small,209.5609985,2.752797316,
small,209.5609985,2.748462133,
small,209.5609985,2.744126949,
small,209.9460052,2.75712809,
small,209.9460052,2.752792906,
small,209.9460052,2.748457723,
small,209.9460052,2.744122539,
small,210.3310118,2.75712368,
small,210.3310118,2.752788496,
small,210.3310118,2.748453312,
small,210.3310118,2.744118129,
small,210.7160185,2.752784086,
small,210.7160185,2.748448902,
small,211.1010251,2.752779676,
small,211.1010251,2.748444492,
small,211.4860318,2.752775266,
small,211.4860318,2.748440082,
small,211.4860318,2.744104898,
small,211.8710384,2.752770856,
small,211.8710384,2.748435672,
small,211.8710384,2.744100488,
small,211.8710384,2.739765304,
small,212.2560451,2.748431262,
small,212.2560451,2.744096078,
small,212.2560451,2.739760894,
small,212.6410517,2.748426852,
small,212.6410517,2.744091668,
small,213.0260584,2.748422441,
small,213.0260584,2.744087258,
small,213.0260584,2.739752074,
small,213.411065,2.748418031,
small,213.411065,2.744082847,
small,213.411065,2.739747664,
small,213.411065,2.73541248,
small,213.7960717,2.748413621,
small,213.7960717,2.744078437,
small,213.7960717,2.739743254,
small,213.7960717,2.73540807,
small,214.1810783,2.744074027,
small,214.1810783,2.739738843,
small,214.1810783,2.73540366,
small,214.1810783,2.731068476,
small,214.566085,2.739734433,
small,214.566085,2.73539925,
small,214.9510916,2.739730023,
small,214.9510916,2.735394839,
small,215.3360983,2.744060797,
small,215.3360983,2.739725613,
small,215.3360983,2.735390429,
small,215.7211049,2.744056387,
small,215.7211049,2.739721203,
small,215.7211049,2.735386019,
small,216.1061116,2.744051976,
small,216.1061116,2.739716793,
small,216.1061116,2.735381609,
small,216.4911182,2.744047566,
small,216.4911182,2.739712383,
small,216.8761249,2.735372789,
small,217.2611315,2.735368378,
small,217.2611315,2.731033195,
small,217.2611315,2.726698011,
small,217.6461382,2.726693601,
small,217.6461382,2.722358417,
small,218.0311448,2.726689191,
small,218.0311448,2.722354007,
small,218.4161515,2.726684781,
small,218.4161515,2.722349597,
small,218.8011582,2.722345187,
small,219.1861648,2.718005593,
small,219.5711715,2.718001183,
small,219.5711715,2.713665999,
small,219.9561781,2.717996773,
small,219.9561781,2.713661589,
small,220.3411848,2.717992362,
small,220.3411848,2.713657179,
small,220.7261914,2.717987952,
small,220.7261914,2.713652768,
small,220.7261914,2.709317585,
small,221.1111981,2.713648358,
small,221.1111981,2.709313175,
small,221.8812114,2.696298803,
small,221.8812114,2.691963619,
small,222.266218,2.700629577,
small,222.266218,2.696294393,
small,222.266218,2.691959209,
small,222.6512247,2.696289983,
small,222.6512247,2.691954799,
small,223.0362313,2.696285573,
small,223.0362313,2.691950389,
small,223.421238,2.696281163,
small,223.421238,2.691945979,
small,223.8062446,2.691941569,
small,224.1912513,2.691937158,
small,224.1912513,2.687601975,
small,224.5762579,2.696267932,
small,224.5762579,2.691932748,
small,224.5762579,2.687597565,
small,224.5762579,2.683262381,
small,224.9612646,2.687593154,
small,224.9612646,2.683257971,
small,224.9612646,2.678922787,
small,225.3462712,2.683253561,
small,225.3462712,2.678918377,
small,226.5012912,2.700581065,
small,226.8862978,2.700576655,
small,227.2713045,2.700572245,
small,227.2713045,2.696237061,
small,227.6563111,2.700567835,
small,227.6563111,2.696232651,
small,228.0413178,2.700563424,
small,228.0413178,2.696228241,
small,228.4263244,2.704894198,
small,228.4263244,2.700559014,
small,229.1963377,2.717890929,
small,229.5813444,2.717886519,
small,229.5813444,2.713551335,
small,229.966351,2.722217292,
small,229.966351,2.717882108,
small,229.966351,2.713546925,
small,230.3513577,2.722212882,
small,230.3513577,2.717877698,
small,230.3513577,2.713542515,
small,230.7363643,2.722208472,
small,230.7363643,2.717873288,
small,230.7363643,2.713538104,
small,231.121371,2.717868878,
small,231.121371,2.713533694,
small,231.5063777,2.717864468,
small,231.5063777,2.713529284,
small,231.5063777,2.7091941,
small,231.5063777,2.704858917,
small,232.6613976,2.700510502,
small,232.6613976,2.696175319,
small,233.0464043,2.726517195,
small,233.0464043,2.704841276,
small,233.0464043,2.700506092,
small,233.0464043,2.696170909,
small,233.4314109,2.726512784,
small,233.4314109,2.700501682,
small,233.4314109,2.696166498,
small,233.8164176,2.726508374,
small,234.2014242,2.726503964,
small,234.5864309,2.726499554,
small,234.5864309,2.72216437,
small,234.5864309,2.700488452,
small,234.9714375,2.726495144,
small,234.9714375,2.72215996,
small,234.9714375,2.700484042,
small,234.9714375,2.696148858,
small,235.3564442,2.700479631,
small,235.3564442,2.696144448,
small,235.3564442,2.691809264,
small,235.7414508,2.700475221,
small,235.7414508,2.696140038,
small,236.1264575,2.704805995,
small,236.1264575,2.700470811,
small,236.1264575,2.696135627,
small,237.6664841,2.70045317,
small,237.6664841,2.696117987,
small,237.6664841,2.691782803,
small,238.0514907,2.70044876,
small,238.0514907,2.696113577,
small,238.4364974,2.704779534,
small,238.4364974,2.70044435,
small,238.821504,2.709110307,
small,238.821504,2.704775124,
small,239.5915173,2.696095936,
small,239.5915173,2.691760752,
small,239.5915173,2.687425569,
small,239.976524,2.691756342,
small,239.976524,2.687421158,
small,240.3615306,2.691751932,
small,240.3615306,2.687416748,
small,240.7465373,2.691747522,
small,240.7465373,2.687412338,
small,241.1315439,2.691743112,
small,241.1315439,2.687407928,
small,241.5165506,2.691738701,
small,241.5165506,2.687403518,
small,241.9015572,2.691734291,
small,242.2865639,2.696065065,
small,242.2865639,2.691729881,
small,242.6715705,2.717736573,
small,242.6715705,2.696060655,
small,242.6715705,2.691725471,
small,243.0565772,2.717732163,
small,243.0565772,2.696056245,
small,243.0565772,2.691721061,
small,243.4415838,2.717727753,
small,243.4415838,2.713392569,
small,243.4415838,2.696051834,
small,243.8265905,2.717723343,
small,243.8265905,2.713388159,
small,243.8265905,2.696047424,
small,243.8265905,2.691712241,
small,244.2115972,2.717718933,
small,244.2115972,2.713383749,
small,244.2115972,2.709048565,
small,244.2115972,2.700378198,
small,244.2115972,2.696043014,
small,244.2115972,2.69170783,
small,244.5966038,2.713379339,
small,244.5966038,2.709044155,
small,244.5966038,2.704708971,
small,244.5966038,2.700373788,
small,244.5966038,2.696038604,
small,244.9816105,2.713374929,
small,244.9816105,2.709039745,
small,244.9816105,2.704704561,
small,244.9816105,2.700369377,
small,244.9816105,2.696034194,
small,245.3666171,2.717705702,
small,245.3666171,2.713370518,
small,245.3666171,2.709035335,
small,245.3666171,2.704700151,
small,245.3666171,2.696029784,
small,245.7516238,2.717701292,
small,245.7516238,2.713366108,
small,245.7516238,2.696025373,
small,245.7516238,2.69169019,
small,246.1366304,2.696020963,
small,246.1366304,2.69168578,
small,246.1366304,2.687350596,
small,246.5216371,2.691681369,
small,246.5216371,2.687346186,
small,246.9066437,2.696012143,
small,246.9066437,2.691676959,
small,246.9066437,2.687341776,
small,247.2916504,2.696007733,
small,247.2916504,2.691672549,
small,247.676657,2.713344058,
small,247.676657,2.709008874,
small,248.0616637,2.713339647,
small,248.0616637,2.709004464,
small,248.0616637,2.70466928,
small,248.4466703,2.70466487,
small,248.4466703,2.700329686,
small,248.831677,2.70466046,
small,248.831677,2.700325276,
small,248.831677,2.695990092,
small,249.2166836,2.704656049,
small,249.2166836,2.700320866,
small,250.3717036,2.691637268,
small,250.3717036,2.687302084,
small,250.3717036,2.6829669,
small,250.7567102,2.691632858,
small,250.7567102,2.687297674,
small,250.7567102,2.68296249,
small,250.7567102,2.678627307,
small,251.1417169,2.700298815,
small,251.1417169,2.695963631,
small,251.1417169,2.691628448,
small,251.1417169,2.687293264,
small,251.1417169,2.68295808,
small,251.5267235,2.704629589,
small,251.5267235,2.700294405,
small,251.5267235,2.695959221,
small,251.5267235,2.691624037,
small,251.9117302,2.700289995,
small,251.9117302,2.695954811,
small,251.9117302,2.691619627,
small,252.2967368,2.691615217,
small,252.2967368,2.687280033,
small,252.6817435,2.691610807,
small,252.6817435,2.687275623,
small,253.0667501,2.691606397,
small,253.0667501,2.687271213,
small,253.4517568,2.69593717,
small,253.4517568,2.691601987,
small,253.4517568,2.687266803,
small,253.8367634,2.69593276,
small,253.8367634,2.691597576,
small,254.2217701,2.69592835,
small,254.2217701,2.691593166,
small,254.6067767,2.700259124,
small,254.6067767,2.69592394,
small,254.6067767,2.691588756,
small,254.9917834,2.69591953,
small,255.7617967,2.695910709,
small,255.7617967,2.691575526,
small,256.1468033,2.691571116,
small,256.1468033,2.687235932,
small,256.1468033,2.682900748,
small,256.1468033,2.678565564,
small,256.53181,2.678561154,
small,256.9168167,2.678556744,
small,256.9168167,2.67422156,
small,258.0718366,2.682878697,
small,258.4568433,2.691544655,
small,258.4568433,2.687209471,
small,258.4568433,2.682874287,
small,258.8418499,2.695875428,
small,258.8418499,2.691540244,
small,258.8418499,2.687205061,
small,258.8418499,2.682869877,
small,259.2268566,2.695871018,
small,259.2268566,2.691535834,
small,259.2268566,2.687200651,
small,260.3818765,2.700192971,
small,260.3818765,2.695857788,
small,260.7668832,2.704523745,
small,260.7668832,2.700188561,
small,260.7668832,2.695853377,
small,261.1518898,2.704519335,
small,261.1518898,2.700184151,
small,261.5368965,2.704514924,
small,261.5368965,2.700179741,
small,262.3069098,2.70017092,
small,262.3069098,2.695835737,
small,262.3069098,2.691500553,
small,262.6919164,2.70016651,
small,262.6919164,2.695831327,
small,262.6919164,2.691496143,
small,263.0769231,2.7001621,
small,263.0769231,2.695826916,
small,263.4619297,2.70015769,
small,263.4619297,2.695822506,
small,265.0019563,2.700140049,
small,265.0019563,2.695804866,
small,265.386963,2.700135639,
small,265.386963,2.695800455,
small,265.386963,2.691465272,
small,265.7719696,2.695796045,
small,265.7719696,2.691460862,
small,266.1569763,2.691456451,
small,266.1569763,2.687121268,
small,266.5419829,2.691452041,
small,266.5419829,2.687116858,
small,267.3119962,2.691443221,
small,267.6970029,2.695773995,
small,267.6970029,2.691438811,
small,268.0820095,2.700104768,
small,268.0820095,2.695769584,
small,268.0820095,2.691434401,
small,268.4670162,2.700100358,
small,268.4670162,2.695765174,
small,268.8520228,2.704431132,
small,268.8520228,2.700095948,
small,270.3920495,2.704413491,
small,270.3920495,2.700078307,
small,270.3920495,2.695743123,
small,270.7770561,2.700073897,
small,270.7770561,2.695738713,
small,270.7770561,2.69140353,
small,271.1620628,2.695734303,
small,271.1620628,2.691399119,
small,272.3170827,2.682715522,
