"Step","training spikes - lm loss","training spikes - lm loss__MIN","training spikes - lm loss__MAX","k2 training - lm loss","k2 training - lm loss__MIN","k2 training - lm loss__MAX"
"18702720","","","","1.9095088243484497","1.9095088243484497","1.9095088243484497"
"18743520","","","","1.8680472373962402","1.8680472373962402","1.8680472373962402"
"18776160","","","","1.8701986074447632","1.8701986074447632","1.8701986074447632"
"18790440","","","","1.8630062341690063","1.8630062341690063","1.8630062341690063"
"18794520","","","","1.8502801656723022","1.8502801656723022","1.8502801656723022"
"18827160","","","","1.8800173997879028","1.8800173997879028","1.8800173997879028"
"18865920","","","","1.8541101217269897","1.8541101217269897","1.8541101217269897"
"18870000","","","","1.8436366319656372","1.8436366319656372","1.8436366319656372"
"18918960","","","","1.8694140911102295","1.8694140911102295","1.8694140911102295"
"18941400","","","","1.8342783451080322","1.8342783451080322","1.8342783451080322"
"18947520","","","","1.854523777961731","1.854523777961731","1.854523777961731"
"19002600","","","","1.882830262184143","1.882830262184143","1.882830262184143"
"19112760","","","","1.8830757141113281","1.8830757141113281","1.8830757141113281"
"19147440","","","","1.870896339416504","1.870896339416504","1.870896339416504"
"19224960","","","","1.8537607192993164","1.8537607192993164","1.8537607192993164"
"19235160","","","","1.852575421333313","1.852575421333313","1.852575421333313"
"19318800","","","","1.8706060647964478","1.8706060647964478","1.8706060647964478"
"19320840","","","","1.8403167724609375","1.8403167724609375","1.8403167724609375"
"19355520","","","","1.8479357957839966","1.8479357957839966","1.8479357957839966"
"19357560","","","","1.8680930137634277","1.8680930137634277","1.8680930137634277"
"19377960","","","","1.8554154634475708","1.8554154634475708","1.8554154634475708"
"19455480","","","","1.8824381828308105","1.8824381828308105","1.8824381828308105"
"19535040","","","","1.8659873008728027","1.8659873008728027","1.8659873008728027"
"19604400","","","","1.8482959270477295","1.8482959270477295","1.8482959270477295"
"19618680","","","","1.862635612487793","1.862635612487793","1.862635612487793"
"19728840","","","","1.8540780544281006","1.8540780544281006","1.8540780544281006"
"19737000","","","","1.8860046863555908","1.8860046863555908","1.8860046863555908"
"19759440","","","","1.8547042608261108","1.8547042608261108","1.8547042608261108"
"19765560","","","","1.8633699417114258","1.8633699417114258","1.8633699417114258"
"19800240","","","","1.8326932191848755","1.8326932191848755","1.8326932191848755"
"19812480","","","","1.8548636436462402","1.8548636436462402","1.8548636436462402"
"19820640","","","","1.8624379634857178","1.8624379634857178","1.8624379634857178"
"19832880","","","","1.8670436143875122","1.8670436143875122","1.8670436143875122"
"19861440","","","","1.8613746166229248","1.8613746166229248","1.8613746166229248"
"19961400","","","","1.8640979528427124","1.8640979528427124","1.8640979528427124"
"19985880","","","","1.8362663984298706","1.8362663984298706","1.8362663984298706"
"20006280","","","","1.8312278985977173","1.8312278985977173","1.8312278985977173"
"20073600","","","","1.8941659927368164","1.8941659927368164","1.8941659927368164"
"20132760","","","","1.8585560321807861","1.8585560321807861","1.8585560321807861"
"20155200","","","","1.8634264469146729","1.8634264469146729","1.8634264469146729"
"20173560","","","","1.8690354824066162","1.8690354824066162","1.8690354824066162"
"20236800","","","","1.8423113822937012","1.8423113822937012","1.8423113822937012"
"20291880","","","","1.8406492471694946","1.8406492471694946","1.8406492471694946"
"20346960","","","","1.8559809923171997","1.8559809923171997","1.8559809923171997"
"20381640","","","","1.8608275651931763","1.8608275651931763","1.8608275651931763"
"20404080","1.8596004247665405","1.8596004247665405","1.8596004247665405","","",""
"20467320","","","","1.8268238306045532","1.8268238306045532","1.8268238306045532"
"20497920","","","","1.8610185384750366","1.8610185384750366","1.8610185384750366"
"20508120","","","","1.8677269220352173","1.8677269220352173","1.8677269220352173"
"20534640","","","","1.857033133506775","1.857033133506775","1.857033133506775"
"20548920","","","","1.849036693572998","1.849036693572998","1.849036693572998"
"20563200","","","","1.840282678604126","1.840282678604126","1.840282678604126"
"20585640","","","","1.8510140180587769","1.8510140180587769","1.8510140180587769"
"20640720","","","","1.8472872972488403","1.8472872972488403","1.8472872972488403"
"20659080","","","","1.8524653911590576","1.8524653911590576","1.8524653911590576"
"20722320","","","","1.853322148323059","1.853322148323059","1.853322148323059"
"20736600","","","","1.849170207977295","1.849170207977295","1.849170207977295"
"20805960","","","","1.8326842784881592","1.8326842784881592","1.8326842784881592"
"20881440","","","","1.8576910495758057","1.8576910495758057","1.8576910495758057"
"20907960","","","","1.8497146368026733","1.8497146368026733","1.8497146368026733"
"20963040","","","","1.8363267183303833","1.8363267183303833","1.8363267183303833"
"20991600","","","","1.8431193828582764","1.8431193828582764","1.8431193828582764"
"21097680","","","","1.8530497550964355","1.8530497550964355","1.8530497550964355"
"21118080","","","","1.8449664115905762","1.8449664115905762","1.8449664115905762"
"21150720","","","","1.8414204120635986","1.8414204120635986","1.8414204120635986"
"21195600","","","","1.8323432207107544","1.8323432207107544","1.8323432207107544"
"21213960","","","","1.8196221590042114","1.8196221590042114","1.8196221590042114"
"21262920","","","","1.837247371673584","1.837247371673584","1.837247371673584"
"21289440","","","","1.8624634742736816","1.8624634742736816","1.8624634742736816"
"21334320","","","","1.832970142364502","1.832970142364502","1.832970142364502"
"21348600","","","","1.7976914644241333","1.7976914644241333","1.7976914644241333"
"21360840","","","","1.8445595502853394","1.8445595502853394","1.8445595502853394"
"21371040","","","","1.8310835361480713","1.8310835361480713","1.8310835361480713"
"21440400","","","","1.8613038063049316","1.8613038063049316","1.8613038063049316"
"21485280","","","","1.8481225967407227","1.8481225967407227","1.8481225967407227"
"21601560","","","","1.850537657737732","1.850537657737732","1.850537657737732"
"21628080","","","","1.8452160358428955","1.8452160358428955","1.8452160358428955"
"21662760","","","","1.8381843566894531","1.8381843566894531","1.8381843566894531"
"21666840","","","","1.861853837966919","1.861853837966919","1.861853837966919"
"21785160","","","","1.8661009073257446","1.8661009073257446","1.8661009073257446"
"21858600","","","","1.8348785638809204","1.8348785638809204","1.8348785638809204"
"21905520","","","","1.8203874826431274","1.8203874826431274","1.8203874826431274"
"21960600","","","","1.839060664176941","1.839060664176941","1.839060664176941"
"22054440","","","","1.8350685834884644","1.8350685834884644","1.8350685834884644"
"22083000","","","","1.829100489616394","1.829100489616394","1.829100489616394"
"22178880","","","","1.8171387910842896","1.8171387910842896","1.8171387910842896"
"22217640","","","","1.8421891927719116","1.8421891927719116","1.8421891927719116"
"22338000","","","","1.8431365489959717","1.8431365489959717","1.8431365489959717"
"22340040","","","","1.832847237586975","1.832847237586975","1.832847237586975"
"22352280","","","","1.8228847980499268","1.8228847980499268","1.8228847980499268"
"22442040","","","","1.851339340209961","1.851339340209961","1.851339340209961"
"22444080","1.8441097736358643","1.8441097736358643","1.8441097736358643","","",""
"22454280","","","","1.8432718515396118","1.8432718515396118","1.8432718515396118"
"22627680","","","","1.8351143598556519","1.8351143598556519","1.8351143598556519"
"22652160","","","","1.8322055339813232","1.8322055339813232","1.8322055339813232"
"22729680","","","","1.828822135925293","1.828822135925293","1.828822135925293"
"22815360","","","","1.804352045059204","1.804352045059204","1.804352045059204"
"22896960","","","","1.8315871953964233","1.8315871953964233","1.8315871953964233"
"22958160","","","","1.8253059387207031","1.8253059387207031","1.8253059387207031"
"22964280","","","","1.8542907238006592","1.8542907238006592","1.8542907238006592"
"22982640","","","","1.8529008626937866","1.8529008626937866","1.8529008626937866"
"23007120","","","","1.811476230621338","1.811476230621338","1.811476230621338"
"23160120","","","","1.8099223375320435","1.8099223375320435","1.8099223375320435"
"23211120","","","","1.8522448539733887","1.8522448539733887","1.8522448539733887"
"23241720","","","","1.819319486618042","1.819319486618042","1.819319486618042"
"23253960","","","","1.8220852613449097","1.8220852613449097","1.8220852613449097"
"23262120","","","","1.847385287284851","1.847385287284851","1.847385287284851"
"23280480","","","","1.8463633060455322","1.8463633060455322","1.8463633060455322"
"23309040","","","","1.8184211254119873","1.8184211254119873","1.8184211254119873"
"23341680","","","","1.8136365413665771","1.8136365413665771","1.8136365413665771"
"23374320","","","","1.8177520036697388","1.8177520036697388","1.8177520036697388"
"23421240","","","","1.8015236854553223","1.8015236854553223","1.8015236854553223"
"23443680","","","","1.8325715065002441","1.8325715065002441","1.8325715065002441"
"23460000","","","","1.8189849853515625","1.8189849853515625","1.8189849853515625"
"23472240","","","","1.8501006364822388","1.8501006364822388","1.8501006364822388"
"23492640","","","","1.8104346990585327","1.8104346990585327","1.8104346990585327"
"23533440","","","","1.8275326490402222","1.8275326490402222","1.8275326490402222"
"23629320","","","","1.8270872831344604","1.8270872831344604","1.8270872831344604"
"23798640","","","","1.8205152750015259","1.8205152750015259","1.8205152750015259"
"23817000","","","","1.8109710216522217","1.8109710216522217","1.8109710216522217"
"23851680","","","","1.8320010900497437","1.8320010900497437","1.8320010900497437"
"23916960","","","","1.834501028060913","1.834501028060913","1.834501028060913"
"23972040","","","","1.8125478029251099","1.8125478029251099","1.8125478029251099"
"23994480","","","","1.801302194595337","1.801302194595337","1.801302194595337"
"24039360","","","","1.840703010559082","1.840703010559082","1.840703010559082"
"24051600","","","","1.8485808372497559","1.8485808372497559","1.8485808372497559"
"24065880","","","","1.80569589138031","1.80569589138031","1.80569589138031"
"24088320","","","","1.8358919620513916","1.8358919620513916","1.8358919620513916"
"24104640","","","","1.837300419807434","1.837300419807434","1.837300419807434"
"24235200","","","","1.8315342664718628","1.8315342664718628","1.8315342664718628"
"24373920","","","","1.8035850524902344","1.8035850524902344","1.8035850524902344"
"24484080","1.8274832963943481","1.8274832963943481","1.8274832963943481","","",""
"24520800","","","","1.782961130142212","1.782961130142212","1.782961130142212"
"24577920","","","","1.8152331113815308","1.8152331113815308","1.8152331113815308"
"24633000","","","","1.8102856874465942","1.8102856874465942","1.8102856874465942"
"24647280","","","","1.8061766624450684","1.8061766624450684","1.8061766624450684"
"24661560","","","","1.8120031356811523","1.8120031356811523","1.8120031356811523"
"24724800","","","","1.8075076341629028","1.8075076341629028","1.8075076341629028"
"24739080","","","","1.8074015378952026","1.8074015378952026","1.8074015378952026"
"24792120","","","","1.8132845163345337","1.8132845163345337","1.8132845163345337"
"24802320","","","","1.8030730485916138","1.8030730485916138","1.8030730485916138"
"24843120","","","","1.8333388566970825","1.8333388566970825","1.8333388566970825"
"24900240","","","","1.8051295280456543","1.8051295280456543","1.8051295280456543"
"24902280","","","","1.8171186447143555","1.8171186447143555","1.8171186447143555"
"24963480","","","","1.8243516683578491","1.8243516683578491","1.8243516683578491"
"25041000","","","","1.8015660047531128","1.8015660047531128","1.8015660047531128"
"25161360","","","","1.8385359048843384","1.8385359048843384","1.8385359048843384"
"25279680","","","","1.784249186515808","1.784249186515808","1.784249186515808"
"25304160","","","","1.804604411125183","1.804604411125183","1.804604411125183"
"25334760","","","","1.8141021728515625","1.8141021728515625","1.8141021728515625"
"25369440","","","","1.833796501159668","1.833796501159668","1.833796501159668"
"25400040","","","","1.7928818464279175","1.7928818464279175","1.7928818464279175"
"25444920","","","","1.8248190879821777","1.8248190879821777","1.8248190879821777"
